Time,Pressure
1.181,-0.00924705
1.182,-0.00959508
1.183,-0.0099227
1.184,-0.0102284
1.185,-0.0105107
1.186,-0.0107682
1.187,-0.0109994
1.188,-0.011203
1.189,-0.0113777
1.19,-0.0115223
1.191,-0.0116354
1.192,-0.011716
1.193,-0.0117629
1.194,-0.0117753
1.195,-0.011752
1.196,-0.0116922
1.197,-0.0115951
1.198,-0.01146
1.199,-0.0112863
1.2,-0.0110733
1.201,-0.0108205
1.202,-0.0105276
1.203,-0.0101942
1.204,-0.00982023
1.205,-0.00940541
1.206,-0.00894975
1.207,-0.00845331
1.208,-0.00791624
1.209,-0.00733879
1.21,-0.0067213
1.211,-0.00606422
1.212,-0.00536809
1.213,-0.00463354
1.214,-0.00386131
1.215,-0.00305223
1.216,-0.00220723
1.217,-0.00132731
1.218,-0.00041361
1.219,0.00053268
1.22,0.00151026
1.221,0.00251774
1.222,0.00355366
1.223,0.00461646
1.224,0.0057045
1.225,0.00681607
1.226,0.00794937
1.227,0.00910255
1.228,0.0102737
1.229,0.0114607
1.23,0.0126617
1.231,0.0138744
1.232,0.0150967
1.233,0.0163264
1.234,0.0175612
1.235,0.0187987
1.236,0.0200368
1.237,0.0212729
1.238,0.0225048
1.239,0.0237298
1.24,0.0249458
1.241,0.0261501
1.242,0.0273403
1.243,0.0285141
1.244,0.0296689
1.245,0.0308023
1.246,0.0319119
1.247,0.0329953
1.248,0.0340502
1.249,0.0350741
1.25,0.0360649
1.251,0.0370203
1.252,0.037938
1.253,0.038816
1.254,0.0396521
1.255,0.0404443
1.256,0.0411908
1.257,0.0418895
1.258,0.0425388
1.259,0.043137
1.26,0.0436823
1.261,0.0441734
1.262,0.0446087
1.263,0.044987
1.264,0.0453071
1.265,0.0455678
1.266,0.0457681
1.267,0.0459073
1.268,0.0459845
1.269,0.0459991
1.27,0.0459506
1.271,0.0458386
1.272,0.0456629
1.273,0.0454233
1.274,0.0451199
1.275,0.0447527
1.276,0.0443222
1.277,0.0438286
1.278,0.0432725
1.279,0.0426546
1.28,0.0419757
1.281,0.0412367
1.282,0.0404388
1.283,0.0395829
1.284,0.0386706
1.285,0.0377033
1.286,0.0366824
1.287,0.0356098
1.288,0.0344871
1.289,0.0333164
1.29,0.0320997
1.291,0.030839
1.292,0.0295366
1.293,0.0281949
1.294,0.0268163
1.295,0.0254033
1.296,0.0239584
1.297,0.0224844
1.298,0.0209841
1.299,0.0194601
1.3,0.0179154
1.301,0.0163529
1.302,0.0147756
1.303,0.0131865
1.304,0.0115887
1.305,0.00998509
1.306,0.00837892
1.307,0.00677326
1.308,0.00517122
1.309,0.00357592
1.31,0.00199047
1.311,0.000417939
1.312,-0.00113859
1.313,-0.00267607
1.314,-0.0041915
1.315,-0.00568193
1.316,-0.00714444
1.317,-0.00857618
1.318,-0.00997436
1.319,-0.0113363
1.32,-0.0126592
1.321,-0.0139407
1.322,-0.0151783
1.323,-0.0163695
1.324,-0.0175121
1.325,-0.018604
1.326,-0.0196431
1.327,-0.0206274
1.328,-0.0215552
1.329,-0.0224248
1.33,-0.0232346
1.331,-0.0239832
1.332,-0.0246694
1.333,-0.0252919
1.334,-0.02585
1.335,-0.0263426
1.336,-0.0267692
1.337,-0.0271292
1.338,-0.0274222
1.339,-0.027648
1.34,-0.0278066
1.341,-0.0278982
1.342,-0.0279228
1.343,-0.0278811
1.344,-0.0277735
1.345,-0.0276008
1.346,-0.027364
1.347,-0.027064
1.348,-0.0267021
1.349,-0.0262796
1.35,-0.0257981
1.351,-0.0252592
1.352,-0.0246646
1.353,-0.0240164
1.354,-0.0233166
1.355,-0.0225674
1.356,-0.021771
1.357,-0.02093
1.358,-0.0200469
1.359,-0.0191243
1.36,-0.0181649
1.361,-0.0171718
1.362,-0.0161477
1.363,-0.0150957
1.364,-0.0140189
1.365,-0.0129205
1.366,-0.0118036
1.367,-0.0106716
1.368,-0.00952778
1.369,-0.00837546
1.37,-0.00721803
1.371,-0.0060589
1.372,-0.00490147
1.373,-0.00374916
1.374,-0.00260537
1.375,-0.00147351
1.376,-0.000356937
1.377,0.000740998
1.378,0.00181699
1.379,0.00286779
1.38,0.00389019
1.381,0.00488106
1.382,0.00583732
1.383,0.00675598
1.384,0.00763415
1.385,0.00846901
1.386,0.00925785
1.387,0.00999808
1.388,0.0106872
1.389,0.0113228
1.39,0.0119028
1.391,0.0124249
1.392,0.0128872
1.393,0.0132879
1.394,0.0136254
1.395,0.013898
1.396,0.0141045
1.397,0.0142436
1.398,0.0143142
1.399,0.0143156
1.4,0.014247
1.401,0.0141079
1.402,0.0138979
1.403,0.0136169
1.404,0.0132648
1.405,0.0128418
1.406,0.0123483
1.407,0.0117849
1.408,0.0111521
1.409,0.010451
1.41,0.00968247
1.411,0.00884786
1.412,0.00794852
1.413,0.00698602
1.414,0.00596209
1.415,0.0048786
1.416,0.00373759
1.417,0.00254125
1.418,0.00129192
1.419,-7.92492e-06
1.42,-0.00135569
1.421,-0.00274862
1.422,-0.00418387
1.423,-0.00565846
1.424,-0.0071693
1.425,-0.00871321
1.426,-0.0102869
1.427,-0.011887
1.428,-0.0135101
1.429,-0.0151526
1.43,-0.016811
1.431,-0.0184817
1.432,-0.0201608
1.433,-0.0218449
1.434,-0.02353
1.435,-0.0252124
1.436,-0.0268884
1.437,-0.0285541
1.438,-0.0302058
1.439,-0.0318397
1.44,-0.0334522
1.441,-0.0350394
1.442,-0.0365977
1.443,-0.0381236
1.444,-0.0396135
1.445,-0.0410639
1.446,-0.0424713
1.447,-0.0438326
1.448,-0.0451443
1.449,-0.0464035
1.45,-0.0476071
1.451,-0.0487521
1.452,-0.0498358
1.453,-0.0508555
1.454,-0.0518087
1.455,-0.052693
1.456,-0.0535061
1.457,-0.0542459
1.458,-0.0549104
1.459,-0.055498
1.46,-0.0560068
1.461,-0.0564356
1.462,-0.0567829
1.463,-0.0570476
1.464,-0.0572288
1.465,-0.0573258
1.466,-0.0573378
1.467,-0.0572645
1.468,-0.0571056
1.469,-0.0568611
1.47,-0.056531
1.471,-0.0561157
1.472,-0.0556155
1.473,-0.0550312
1.474,-0.0543636
1.475,-0.0536135
1.476,-0.0527822
1.477,-0.051871
1.478,-0.0508813
1.479,-0.0498148
1.48,-0.0486732
1.481,-0.0474585
1.482,-0.0461727
1.483,-0.044818
1.484,-0.0433968
1.485,-0.0419115
1.486,-0.0403646
1.487,-0.038759
1.488,-0.0370974
1.489,-0.0353826
1.49,-0.0336177
1.491,-0.0318057
1.492,-0.0299498
1.493,-0.0280532
1.494,-0.0261192
1.495,-0.0241511
1.496,-0.0221523
1.497,-0.0201262
1.498,-0.0180762
