Time,Pressure
1.189,-0.020074
1.19,-0.01871
1.191,-0.0173321
1.192,-0.0159417
1.193,-0.0145405
1.194,-0.0131302
1.195,-0.0117124
1.196,-0.0102889
1.197,-0.00886143
1.198,-0.00743163
1.199,-0.00600129
1.2,-0.00457217
1.201,-0.00314602
1.202,-0.00172463
1.203,-0.00030976
1.204,0.00109681
1.205,0.00249332
1.206,0.00387798
1.207,0.00524905
1.208,0.00660476
1.209,0.00794339
1.21,0.0092632
1.211,0.0105625
1.212,0.0118395
1.213,0.0130927
1.214,0.0143204
1.215,0.0155209
1.216,0.0166926
1.217,0.0178341
1.218,0.0189438
1.219,0.0200201
1.22,0.0210617
1.221,0.0220671
1.222,0.023035
1.223,0.0239641
1.224,0.024853
1.225,0.0257006
1.226,0.0265056
1.227,0.027267
1.228,0.0279837
1.229,0.0286546
1.23,0.0292789
1.231,0.0298556
1.232,0.0303839
1.233,0.0308631
1.234,0.0312923
1.235,0.0316711
1.236,0.0319988
1.237,0.0322749
1.238,0.032499
1.239,0.0326707
1.24,0.0327898
1.241,0.0328559
1.242,0.032869
1.243,0.032829
1.244,0.0327358
1.245,0.0325896
1.246,0.0323905
1.247,0.0321387
1.248,0.0318345
1.249,0.0314782
1.25,0.0310704
1.251,0.0306114
1.252,0.0301019
1.253,0.0295426
1.254,0.0289342
1.255,0.0282774
1.256,0.0275732
1.257,0.0268225
1.258,0.0260262
1.259,0.0251855
1.26,0.0243016
1.261,0.0233755
1.262,0.0224086
1.263,0.0214022
1.264,0.0203578
1.265,0.0192766
1.266,0.0181603
1.267,0.0170104
1.268,0.0158286
1.269,0.0146164
1.27,0.0133756
1.271,0.012108
1.272,0.0108154
1.273,0.0094995
1.274,0.00816234
1.275,0.00680579
1.276,0.00543182
1.277,0.00404242
1.278,0.00263959
1.279,0.00122541
1.28,-0.000198075
1.281,-0.00162876
1.282,-0.00306452
1.283,-0.00450324
1.284,-0.00594276
1.285,-0.00738094
1.286,-0.00881561
1.287,-0.0102446
1.288,-0.0116657
1.289,-0.0130768
1.29,-0.0144757
1.291,-0.0158603
1.292,-0.0172283
1.293,-0.0185777
1.294,-0.0199063
1.295,-0.021212
1.296,-0.0224928
1.297,-0.0237464
1.298,-0.024971
1.299,-0.0261644
1.3,-0.0273248
1.301,-0.0284501
1.302,-0.0295385
1.303,-0.030588
1.304,-0.0315968
1.305,-0.0325631
1.306,-0.0334853
1.307,-0.0343615
1.308,-0.0351902
1.309,-0.0359697
1.31,-0.0366985
1.311,-0.0373752
1.312,-0.0379982
1.313,-0.0385663
1.314,-0.0390781
1.315,-0.0395324
1.316,-0.0399281
1.317,-0.0402639
1.318,-0.040539
1.319,-0.0407523
1.32,-0.040903
1.321,-0.0409902
1.322,-0.0410133
1.323,-0.0409714
1.324,-0.0408642
1.325,-0.040691
1.326,-0.0404515
1.327,-0.0401452
1.328,-0.039772
1.329,-0.0393317
1.33,-0.0388241
1.331,-0.0382493
1.332,-0.0376073
1.333,-0.0368983
1.334,-0.0361226
1.335,-0.0352804
1.336,-0.0343721
1.337,-0.0333983
1.338,-0.0323596
1.339,-0.0312566
1.34,-0.03009
1.341,-0.0288607
1.342,-0.0275697
1.343,-0.0262179
1.344,-0.0248063
1.345,-0.0233363
1.346,-0.0218089
1.347,-0.0202256
1.348,-0.0185878
1.349,-0.0168969
1.35,-0.0151545
1.351,-0.0133623
1.352,-0.0115219
1.353,-0.00963522
1.354,-0.00770405
1.355,-0.00573034
1.356,-0.0037161
1.357,-0.0016634
1.358,0.00042562
1.359,0.00254875
1.36,0.00470373
1.361,0.00688823
1.362,0.00909985
1.363,0.0113362
1.364,0.0135947
1.365,0.0158728
1.366,0.0181679
1.367,0.0204775
1.368,0.0227987
1.369,0.0251289
1.37,0.0274652
1.371,0.0298048
1.372,0.032145
1.373,0.0344827
1.374,0.0368152
1.375,0.0391394
1.376,0.0414523
1.377,0.0437511
1.378,0.0460326
1.379,0.0482939
1.38,0.0505319
1.381,0.0527436
1.382,0.054926
1.383,0.0570759
1.384,0.0591904
1.385,0.0612664
1.386,0.0633008
1.387,0.0652907
1.388,0.0672331
1.389,0.0691248
1.39,0.0709631
1.391,0.072745
1.392,0.0744675
1.393,0.0761277
1.394,0.0777229
1.395,0.0792503
1.396,0.0807071
1.397,0.0820905
1.398,0.0833981
1.399,0.0846271
1.4,0.0857751
1.401,0.0868396
1.402,0.0878182
1.403,0.0887086
1.404,0.0895085
1.405,0.0902158
1.406,0.0908285
1.407,0.0913444
1.408,0.0917619
1.409,0.0920789
1.41,0.0922939
1.411,0.0924052
1.412,0.0924115
1.413,0.0923111
1.414,0.0921031
1.415,0.0917861
1.416,0.0913591
1.417,0.0908213
1.418,0.090172
1.419,0.0894103
1.42,0.0885359
1.421,0.0875484
1.422,0.0864475
1.423,0.0852332
1.424,0.0839055
1.425,0.0824646
1.426,0.0809108
1.427,0.0792447
1.428,0.0774669
1.429,0.0755783
1.43,0.0735797
1.431,0.0714724
1.432,0.0692575
1.433,0.0669365
1.434,0.0645111
1.435,0.061983
1.436,0.059354
1.437,0.0566263
1.438,0.0538022
1.439,0.0508839
1.44,0.0478741
1.441,0.0447755
1.442,0.041591
1.443,0.0383235
1.444,0.0349763
1.445,0.0315528
1.446,0.0280563
1.447,0.0244905
1.448,0.0208592
1.449,0.0171664
1.45,0.013416
1.451,0.00961233
1.452,0.00575962
1.453,0.00186234
1.454,-0.00207493
1.455,-0.00604751
1.456,-0.0100506
1.457,-0.0140793
1.458,-0.0181286
1.459,-0.0221933
1.46,-0.0262684
1.461,-0.0303484
1.462,-0.0344282
1.463,-0.0385021
1.464,-0.0425649
1.465,-0.0466108
1.466,-0.0506343
1.467,-0.0546299
1.468,-0.0585917
1.469,-0.0625142
1.47,-0.0663916
1.471,-0.0702183
1.472,-0.0739884
1.473,-0.0776964
1.474,-0.0813365
1.475,-0.0849031
1.476,-0.0883906
1.477,-0.0917934
1.478,-0.0951059
1.479,-0.0983228
1.48,-0.101439
1.481,-0.104448
1.482,-0.107346
1.483,-0.110128
1.484,-0.112788
1.485,-0.115321
1.486,-0.117723
1.487,-0.11999
1.488,-0.122116
1.489,-0.124098
1.49,-0.125932
1.491,-0.127612
1.492,-0.129137
1.493,-0.130502
1.494,-0.131704
1.495,-0.13274
1.496,-0.133606
1.497,-0.134301
1.498,-0.134822
